"";"target_id";"pval";"qval";"b";"se_b";"mean_obs";"var_obs";"tech_var";"sigma_sq";"smooth_sigma_sq";"final_sigma_sq"
"10670";"GKIC01011404.1.p1";0,72599489113393;0,862212489264214;0,0378350926490683;0,10795894589127;5,84378744818702;0,017059189778724;0,00317943280701491;0,0168007969037638;0,0101035254720427;0,0168007969037638
"10671";"GKIC01090251.1.p1";0,726343345733888;0,862383854318357;-0,0674096265708853;0,192602341279477;3,90693528140323;0,0542921048817452;0,0220934417460537;0,04149912145338;0,025947546472168;0,04149912145338
"10672";"GKIC01146816.1.p1";0,726313859670578;0,862383854318357;-0,0514692299751254;0,147041038466236;4,1773213290163;0,0154296036744369;0,0154224574113651;0,00218481043765079;0,0216422288627422;0,0216422288627422
"10673";"GKIC01167348.1.p1";0,726214553611639;0,862383854318357;0,0579899824915282;0,16560739151255;6,00898599578517;0,0401405367678068;0,00265317240254231;0,0443624986664711;0,00991253531758786;0,0443624986664711
"10674";"GKIC01104214.1.p1";0,726504064290475;0,862493863845691;-0,194809974110547;0,556950548893062;2,61311566038092;0,235268383323636;0,443814155088259;-0,174503841161479;0,0879468401899407;0,0879468401899407
"10675";"GKIC01036815.1.p1";0,726691933429291;0,862636082474565;0,0445846158784908;0,127556139941804;4,54508424167324;0,0141919741059269;0,0106878173471954;0,00566102427487729;0,0172045863731242;0,0172045863731242
"10676";"GKIC01161838.1.p1";0,726869267833527;0,862701669350119;-0,0344581240486713;0,0986510260500736;5,79816361250289;0,00319207090870884;0,00650781684894321;-0,00308442740864809;0,0101756544780265;0,0101756544780265
"10677";"GKIC01299027.1.p1";0,726883343091163;0,862701669350119;0,139362800531217;0,399006669749858;2,51427073739979;0,232986743627504;0,0937020649065168;0,17922305938755;0,100514852027896;0,17922305938755
"10678";"GKIC01216229.1.p1";0,727107280068371;0,86288663167507;-0,0584512725999871;0,16749364432923;5,76175334985449;0,0410534730634259;0,00341652965577666;0,0446762490139717;0,0102399807367089;0,0446762490139717
"10679";"GKIC01006148.1.p1";0,727722322323761;0,863399897105626;-0,220013396456981;0,631937410232281;1,85722033701676;0,584322956250272;0,247232807023504;0,43735843374978;0,259609924399454;0,43735843374978
"10680";"GKIC01049252.1.p1";0,727744184105524;0,863399897105626;0,0360323050808447;0,103503086780663;5,11389642075776;0,00767085072538742;0,00579413880286854;0,00296574137864587;0,0125708137224894;0,0125708137224894
"10681";"GKIC01158790.1.p1";0,727620370704685;0,863399897105626;-0,114818876778928;0,329662018825165;2,51043529559788;0,0137389752691038;0,0852594838514513;-0,0732927276307352;0,101044024701492;0,101044024701492
"10682";"GKIC01072171.1.p1";0,727919491639211;0,8635270359532;-0,140137127638332;0,402815129978735;2,33329178443437;0,237411016926185;0,120670242211827;0,157489807399234;0,129392950788243;0,157489807399234
"10683";"GKIC01218188.1.p1";0,728016032756069;0,86356071956238;-0,0414722435226252;0,119253349990484;4,73652600946859;0,00686410104722265;0,00896548351151101;-0,00131825836323237;0,0154139933181223;0,0154139933181223
"10684";"GKIC01106825.1.p1";0,728097601280767;0,86357663828434;-0,130630039263116;0,375743744878455;2,34524626828949;0,049899961488241;0,114811318043131;-0,0607819495685161;0,127217302211644;0,127217302211644
"10685";"GKIC01027685.1.p1";0,728393990104286;0,863847322658073;-0,043129895835464;0,124199630758748;4,76558001222736;0,0225679798050928;0,00891551080641923;0,017528286246054;0,0151701550728432;0,017528286246054
